Sample Names	MutationType	ID83A	ID83B
TCGA-BH-A1EU-01	5:Del:R:2	0.07454534053236248	0.9254546594676375
TCGA-BH-A1EU-01	5:Del:R:3	0.07454534035945348	0.9254546596405465
TCGA-BH-A1EU-01	5:Del:R:4	0.07454534053236248	0.9254546594676375
TCGA-BH-A1EU-01	5:Del:R:5	0.07454534035945348	0.9254546596405465
TCGA-BH-A1EU-01	2:Ins:R:0	8.318035997907858e-06	0.9999916819640021
TCGA-BH-A1EU-01	2:Ins:R:1	4.29491788860403e-06	0.9999957050821114
TCGA-BH-A1EU-01	2:Ins:R:2	7.184854756848104e-06	0.9999928151452432
TCGA-BH-A1EU-01	2:Ins:R:3	0.0037565288285866215	0.9962434711714134
TCGA-BH-A1EU-01	2:Ins:R:4	0.00048224878297180947	0.9995177512170281
TCGA-BH-A1EU-01	2:Ins:R:5	0.00012349930500853273	0.9998765006949915
TCGA-BH-A1EU-01	3:Ins:R:0	1.2443219318756287e-05	0.9999875567806813
TCGA-BH-A1EU-01	3:Ins:R:1	1.63764661446564e-05	0.9999836235338554
TCGA-BH-A1EU-01	3:Ins:R:2	0.003613381125662666	0.9963866188743373
TCGA-BH-A1EU-01	3:Ins:R:3	0.07454534053236248	0.9254546594676375
TCGA-BH-A1EU-01	3:Ins:R:4	0.0009297600474373752	0.9990702399525626
TCGA-BH-A1EU-01	3:Ins:R:5	0.024360041911976407	0.9756399580880237
TCGA-BH-A1EU-01	4:Ins:R:0	2.3743767918524833e-05	0.9999762562320814
TCGA-BH-A1EU-01	4:Ins:R:1	1.0721244086311675e-05	0.9999892787559137
TCGA-BH-A1EU-01	4:Ins:R:2	9.919007032558917e-05	0.9999008099296745
TCGA-BH-A1EU-01	4:Ins:R:3	0.07454534053236248	0.9254546594676375
TCGA-BH-A1EU-01	4:Ins:R:4	0.07454534053236248	0.9254546594676375
TCGA-BH-A1EU-01	4:Ins:R:5	0.0033189253220744937	0.9966810746779255
TCGA-BH-A1EU-01	5:Ins:R:0	9.530470211045803e-06	0.999990469529789
TCGA-BH-A1EU-01	5:Ins:R:1	4.55815540774934e-06	0.9999954418445922
TCGA-BH-A1EU-01	5:Ins:R:2	0.07454534053236248	0.9254546594676375
TCGA-BH-A1EU-01	5:Ins:R:3	0.07454534053236248	0.9254546594676375
TCGA-BH-A1EU-01	5:Ins:R:4	0.004211139867871316	0.9957888601321288
TCGA-BH-A1EU-01	5:Ins:R:5	0.0018729492189550555	0.9981270507810449
TCGA-BH-A1EU-01	2:Del:M:1	1.2675866463530433e-06	0.9999987324133537
TCGA-BH-A1EU-01	3:Del:M:1	1.0513003983976154e-06	0.9999989486996017
TCGA-BH-A1EU-01	3:Del:M:2	3.841769274897195e-06	0.9999961582307252
TCGA-BH-A1EU-01	4:Del:M:1	2.2631853808719587e-06	0.9999977368146191
TCGA-BH-A1EU-01	4:Del:M:2	8.223538318143321e-06	0.9999917764616818
TCGA-BH-A1EU-01	4:Del:M:3	3.2480988978364196e-05	0.9999675190110215
TCGA-BH-A1EU-01	5:Del:M:1	2.310900820353576e-07	0.9999997689099179
TCGA-BH-A1EU-01	5:Del:M:2	1.5022154598784143e-06	0.9999984977845402
TCGA-BH-A1EU-01	5:Del:M:3	6.584523757100898e-06	0.999993415476243
TCGA-BH-A1EU-01	5:Del:M:4	1.6718221408113894e-05	0.9999832817785919
TCGA-BH-A1EU-01	5:Del:M:5	0.09895661893349955	0.9010433810665004
TCGA-BH-A1EV-01	1:Del:C:0	0.0	1.0
TCGA-BH-A1EV-01	1:Del:C:1	0.0	1.0
TCGA-BH-A1EV-01	1:Del:C:2	0.0	1.0
TCGA-BH-A1EV-01	1:Del:C:3	0.0	1.0
TCGA-BH-A1EV-01	1:Del:C:4	0.0	1.0
TCGA-BH-A1EV-01	1:Del:C:5	0.0	1.0
TCGA-BH-A1EV-01	1:Del:T:0	0.0	1.0
TCGA-BH-A1EV-01	1:Del:T:1	0.0	1.0
TCGA-BH-A1EV-01	1:Del:T:2	0.0	1.0
TCGA-BH-A1EV-01	1:Del:T:3	0.0	1.0
TCGA-BH-A1EV-01	1:Del:T:4	0.0	1.0
TCGA-BH-A1EV-01	1:Del:T:5	0.0	1.0
TCGA-BH-A1EV-01	1:Ins:C:0	0.0	1.0
TCGA-BH-A1EV-01	1:Ins:C:1	0.0	1.0
TCGA-BH-A1EV-01	1:Ins:C:2	0.0	1.0
TCGA-BH-A1EV-01	1:Ins:C:3	0.0	1.0
TCGA-BH-A1EV-01	1:Ins:C:4	0.0	1.0
TCGA-BH-A1EV-01	1:Ins:C:5	0.0	1.0
TCGA-BH-A1EV-01	1:Ins:T:0	0.0	1.0
TCGA-BH-A1EV-01	1:Ins:T:1	0.0	1.0
TCGA-BH-A1EV-01	1:Ins:T:2	0.0	1.0
TCGA-BH-A1EV-01	1:Ins:T:3	0.0	1.0
TCGA-BH-A1EV-01	1:Ins:T:4	0.0	1.0
TCGA-BH-A1EV-01	1:Ins:T:5	0.0	1.0
TCGA-BH-A1EV-01	2:Del:R:0	0.0	1.0
TCGA-BH-A1EV-01	2:Del:R:1	0.0	1.0
TCGA-BH-A1EV-01	2:Del:R:2	0.0	1.0
TCGA-BH-A1EV-01	2:Del:R:3	0.0	1.0
TCGA-BH-A1EV-01	2:Del:R:4	0.0	1.0
TCGA-BH-A1EV-01	2:Del:R:5	0.0	1.0
TCGA-BH-A1EV-01	3:Del:R:0	0.0	1.0
TCGA-BH-A1EV-01	3:Del:R:1	0.0	1.0
TCGA-BH-A1EV-01	3:Del:R:2	0.0	1.0
TCGA-BH-A1EV-01	3:Del:R:3	0.0	1.0
TCGA-BH-A1EV-01	3:Del:R:4	0.0	1.0
TCGA-BH-A1EV-01	3:Del:R:5	0.0	1.0
TCGA-BH-A1EV-01	4:Del:R:0	0.0	1.0
TCGA-BH-A1EV-01	4:Del:R:1	0.0	1.0
TCGA-BH-A1EV-01	4:Del:R:2	0.0	1.0
TCGA-BH-A1EV-01	4:Del:R:3	0.0	1.0
TCGA-BH-A1EV-01	4:Del:R:4	0.0	1.0
TCGA-BH-A1EV-01	4:Del:R:5	0.0	1.0
TCGA-BH-A1EV-01	5:Del:R:0	0.0	1.0
TCGA-BH-A1EV-01	5:Del:R:1	0.0	1.0
TCGA-BH-A1EV-01	5:Del:R:2	0.0	1.0
TCGA-BH-A1EV-01	5:Del:R:3	0.0	1.0
TCGA-BH-A1EV-01	5:Del:R:4	0.0	1.0
TCGA-BH-A1EV-01	5:Del:R:5	0.0	1.0
TCGA-BH-A1EV-01	2:Ins:R:0	0.0	1.0
TCGA-BH-A1EV-01	2:Ins:R:1	0.0	1.0
TCGA-BH-A1EV-01	2:Ins:R:2	0.0	1.0
TCGA-BH-A1EV-01	2:Ins:R:3	0.0	1.0
TCGA-BH-A1EV-01	2:Ins:R:4	0.0	1.0
TCGA-BH-A1EV-01	2:Ins:R:5	0.0	1.0
TCGA-BH-A1EV-01	3:Ins:R:0	0.0	1.0
TCGA-BH-A1EV-01	3:Ins:R:1	0.0	1.0
TCGA-BH-A1EV-01	3:Ins:R:2	0.0	1.0
TCGA-BH-A1EV-01	3:Ins:R:3	0.0	1.0
TCGA-BH-A1EV-01	3:Ins:R:4	0.0	1.0
TCGA-BH-A1EV-01	3:Ins:R:5	0.0	1.0
TCGA-BH-A1EV-01	4:Ins:R:0	0.0	1.0
TCGA-BH-A1EV-01	4:Ins:R:1	0.0	1.0
TCGA-BH-A1EV-01	4:Ins:R:2	0.0	1.0
TCGA-BH-A1EV-01	4:Ins:R:3	0.0	1.0
TCGA-BH-A1EV-01	4:Ins:R:4	0.0	1.0
TCGA-BH-A1EV-01	4:Ins:R:5	0.0	1.0
TCGA-BH-A1EV-01	5:Ins:R:0	0.0	1.0
TCGA-BH-A1EV-01	5:Ins:R:1	0.0	1.0
TCGA-BH-A1EV-01	5:Ins:R:2	0.0	1.0
TCGA-BH-A1EV-01	5:Ins:R:3	0.0	1.0
TCGA-BH-A1EV-01	5:Ins:R:4	0.0	1.0
TCGA-BH-A1EV-01	5:Ins:R:5	0.0	1.0
TCGA-BH-A1EV-01	2:Del:M:1	0.0	1.0
TCGA-BH-A1EV-01	3:Del:M:1	0.0	1.0
TCGA-BH-A1EV-01	3:Del:M:2	0.0	1.0
TCGA-BH-A1EV-01	4:Del:M:1	0.0	1.0
TCGA-BH-A1EV-01	4:Del:M:2	0.0	1.0
TCGA-BH-A1EV-01	4:Del:M:3	0.0	1.0
TCGA-BH-A1EV-01	5:Del:M:1	0.0	1.0
TCGA-BH-A1EV-01	5:Del:M:2	0.0	1.0
TCGA-BH-A1EV-01	5:Del:M:3	0.0	1.0
TCGA-BH-A1EV-01	5:Del:M:4	0.0	1.0
TCGA-BH-A1EV-01	5:Del:M:5	0.0	1.0
TCGA-BH-A1EY-01	1:Del:C:0	0.0	1.0
TCGA-BH-A1EY-01	1:Del:C:1	0.0	1.0
TCGA-BH-A1EY-01	1:Del:C:2	0.0	1.0
TCGA-BH-A1EY-01	1:Del:C:3	0.0	1.0
TCGA-BH-A1EY-01	1:Del:C:4	0.0	1.0
TCGA-BH-A1EY-01	1:Del:C:5	0.0	1.0
TCGA-BH-A1EY-01	1:Del:T:0	0.0	1.0
TCGA-BH-A1EY-01	1:Del:T:1	0.0	1.0
TCGA-BH-A1EY-01	1:Del:T:2	0.0	1.0
TCGA-BH-A1EY-01	1:Del:T:3	0.0	1.0
TCGA-BH-A1EY-01	1:Del:T:4	0.0	1.0
TCGA-BH-A1EY-01	1:Del:T:5	0.0	1.0
TCGA-BH-A1EY-01	1:Ins:C:0	0.0	1.0
TCGA-BH-A1EY-01	1:Ins:C:1	0.0	1.0
TCGA-BH-A1EY-01	1:Ins:C:2	0.0	1.0
TCGA-BH-A1EY-01	1:Ins:C:3	0.0	1.0
TCGA-BH-A1EY-01	1:Ins:C:4	0.0	1.0
TCGA-BH-A1EY-01	1:Ins:C:5	0.0	1.0
TCGA-BH-A1EY-01	1:Ins:T:0	0.0	1.0
TCGA-BH-A1EY-01	1:Ins:T:1	0.0	1.0
TCGA-BH-A1EY-01	1:Ins:T:2	0.0	1.0
TCGA-BH-A1EY-01	1:Ins:T:3	0.0	1.0
TCGA-BH-A1EY-01	1:Ins:T:4	0.0	1.0
TCGA-BH-A1EY-01	1:Ins:T:5	0.0	1.0
TCGA-BH-A1EY-01	2:Del:R:0	0.0	1.0
TCGA-BH-A1EY-01	2:Del:R:1	0.0	1.0
TCGA-BH-A1EY-01	2:Del:R:2	0.0	1.0
TCGA-BH-A1EY-01	2:Del:R:3	0.0	1.0
TCGA-BH-A1EY-01	2:Del:R:4	0.0	1.0
TCGA-BH-A1EY-01	2:Del:R:5	0.0	1.0
TCGA-BH-A1EY-01	3:Del:R:0	0.0	1.0
TCGA-BH-A1EY-01	3:Del:R:1	0.0	1.0
TCGA-BH-A1EY-01	3:Del:R:2	0.0	1.0
TCGA-BH-A1EY-01	3:Del:R:3	0.0	1.0
TCGA-BH-A1EY-01	3:Del:R:4	0.0	1.0
TCGA-BH-A1EY-01	3:Del:R:5	0.0	1.0
TCGA-BH-A1EY-01	4:Del:R:0	0.0	1.0
TCGA-BH-A1EY-01	4:Del:R:1	0.0	1.0
TCGA-BH-A1EY-01	4:Del:R:2	0.0	1.0
TCGA-BH-A1EY-01	4:Del:R:3	0.0	1.0
TCGA-BH-A1EY-01	4:Del:R:4	0.0	1.0
TCGA-BH-A1EY-01	4:Del:R:5	0.0	1.0
TCGA-BH-A1EY-01	5:Del:R:0	0.0	1.0
TCGA-BH-A1EY-01	5:Del:R:1	0.0	1.0
TCGA-BH-A1EY-01	5:Del:R:2	0.0	1.0
TCGA-BH-A1EY-01	5:Del:R:3	0.0	1.0
TCGA-BH-A1EY-01	5:Del:R:4	0.0	1.0
TCGA-BH-A1EY-01	5:Del:R:5	0.0	1.0
TCGA-BH-A1EY-01	2:Ins:R:0	0.0	1.0
TCGA-BH-A1EY-01	2:Ins:R:1	0.0	1.0
TCGA-BH-A1EY-01	2:Ins:R:2	0.0	1.0
TCGA-BH-A1EY-01	2:Ins:R:3	0.0	1.0
TCGA-BH-A1EY-01	2:Ins:R:4	0.0	1.0
TCGA-BH-A1EY-01	2:Ins:R:5	0.0	1.0
TCGA-BH-A1EY-01	3:Ins:R:0	0.0	1.0
TCGA-BH-A1EY-01	3:Ins:R:1	0.0	1.0
TCGA-BH-A1EY-01	3:Ins:R:2	0.0	1.0
TCGA-BH-A1EY-01	3:Ins:R:3	0.0	1.0
TCGA-BH-A1EY-01	3:Ins:R:4	0.0	1.0
TCGA-BH-A1EY-01	3:Ins:R:5	0.0	1.0
TCGA-BH-A1EY-01	4:Ins:R:0	0.0	1.0
TCGA-BH-A1EY-01	4:Ins:R:1	0.0	1.0
TCGA-BH-A1EY-01	4:Ins:R:2	0.0	1.0
TCGA-BH-A1EY-01	4:Ins:R:3	0.0	1.0
TCGA-BH-A1EY-01	4:Ins:R:4	0.0	1.0
TCGA-BH-A1EY-01	4:Ins:R:5	0.0	1.0
TCGA-BH-A1EY-01	5:Ins:R:0	0.0	1.0
TCGA-BH-A1EY-01	5:Ins:R:1	0.0	1.0
TCGA-BH-A1EY-01	5:Ins:R:2	0.0	1.0
TCGA-BH-A1EY-01	5:Ins:R:3	0.0	1.0
TCGA-BH-A1EY-01	5:Ins:R:4	0.0	1.0
TCGA-BH-A1EY-01	5:Ins:R:5	0.0	1.0
TCGA-BH-A1EY-01	2:Del:M:1	0.0	1.0
TCGA-BH-A1EY-01	3:Del:M:1	0.0	1.0
TCGA-BH-A1EY-01	3:Del:M:2	0.0	1.0
TCGA-BH-A1EY-01	4:Del:M:1	0.0	1.0
TCGA-BH-A1EY-01	4:Del:M:2	0.0	1.0
TCGA-BH-A1EY-01	4:Del:M:3	0.0	1.0
TCGA-BH-A1EY-01	5:Del:M:1	0.0	1.0
TCGA-BH-A1EY-01	5:Del:M:2	0.0	1.0
TCGA-BH-A1EY-01	5:Del:M:3	0.0	1.0
TCGA-BH-A1EY-01	5:Del:M:4	0.0	1.0
TCGA-BH-A1EY-01	5:Del:M:5	0.0	1.0
TCGA-BH-A1F0-01	1:Del:C:0	1.0	0.0
TCGA-BH-A1F0-01	1:Del:C:1	1.0	0.0
TCGA-BH-A1F0-01	1:Del:C:2	1.0	0.0
TCGA-BH-A1F0-01	1:Del:C:3	1.0	0.0
TCGA-BH-A1F0-01	1:Del:C:4	1.0	0.0
TCGA-BH-A1F0-01	1:Del:C:5	1.0	0.0
TCGA-BH-A1F0-01	1:Del:T:0	1.0	0.0
TCGA-BH-A1F0-01	1:Del:T:1	1.0	0.0
TCGA-BH-A1F0-01	1:Del:T:2	1.0	0.0
TCGA-BH-A1F0-01	1:Del:T:3	1.0	0.0
TCGA-BH-A1F0-01	1:Del:T:4	1.0	0.0
TCGA-BH-A1F0-01	1:Del:T:5	1.0	0.0
TCGA-BH-A1F0-01	1:Ins:C:0	1.0	0.0
TCGA-BH-A1F0-01	1:Ins:C:1	1.0	0.0
TCGA-BH-A1F0-01	1:Ins:C:2	1.0	0.0
TCGA-BH-A1F0-01	1:Ins:C:3	1.0	0.0
TCGA-BH-A1F0-01	1:Ins:C:4	1.0	0.0
TCGA-BH-A1F0-01	1:Ins:C:5	1.0	0.0
TCGA-BH-A1F0-01	1:Ins:T:0	1.0	0.0
TCGA-BH-A1F0-01	1:Ins:T:1	1.0	0.0
TCGA-BH-A1F0-01	1:Ins:T:2	1.0	0.0
TCGA-BH-A1F0-01	1:Ins:T:3	1.0	0.0
TCGA-BH-A1F0-01	1:Ins:T:4	1.0	0.0
TCGA-BH-A1F0-01	1:Ins:T:5	1.0	0.0
TCGA-BH-A1F0-01	2:Del:R:0	1.0	0.0
TCGA-BH-A1F0-01	2:Del:R:1	1.0	0.0
TCGA-BH-A1F0-01	2:Del:R:2	1.0	0.0
TCGA-BH-A1F0-01	2:Del:R:3	1.0	0.0
TCGA-BH-A1F0-01	2:Del:R:4	1.0	0.0
TCGA-BH-A1F0-01	2:Del:R:5	1.0	0.0
TCGA-BH-A1F0-01	3:Del:R:0	1.0	0.0
TCGA-BH-A1F0-01	3:Del:R:1	1.0	0.0
TCGA-BH-A1F0-01	3:Del:R:2	1.0	0.0
TCGA-BH-A1F0-01	3:Del:R:3	1.0	0.0
TCGA-BH-A1F0-01	3:Del:R:4	1.0	0.0
TCGA-BH-A1F0-01	3:Del:R:5	1.0	0.0
TCGA-BH-A1F0-01	4:Del:R:0	1.0	0.0
TCGA-BH-A1F0-01	4:Del:R:1	1.0	0.0
TCGA-BH-A1F0-01	4:Del:R:2	1.0	0.0
TCGA-BH-A1F0-01	4:Del:R:3	1.0	0.0
TCGA-BH-A1F0-01	4:Del:R:4	1.0	0.0
TCGA-BH-A1F0-01	4:Del:R:5	1.0	0.0
TCGA-BH-A1F0-01	5:Del:R:0	1.0	0.0
TCGA-BH-A1F0-01	5:Del:R:1	1.0	0.0
TCGA-BH-A1F0-01	5:Del:R:2	1.0	0.0
TCGA-BH-A1F0-01	5:Del:R:3	1.0	0.0
TCGA-BH-A1F0-01	5:Del:R:4	1.0	0.0
TCGA-BH-A1F0-01	5:Del:R:5	1.0	0.0
TCGA-BH-A1F0-01	2:Ins:R:0	1.0	0.0
TCGA-BH-A1F0-01	2:Ins:R:1	1.0	0.0
TCGA-BH-A1F0-01	2:Ins:R:2	1.0	0.0
TCGA-BH-A1F0-01	2:Ins:R:3	1.0	0.0
TCGA-BH-A1F0-01	2:Ins:R:4	1.0	0.0
TCGA-BH-A1F0-01	2:Ins:R:5	1.0	0.0
TCGA-BH-A1F0-01	3:Ins:R:0	1.0	0.0
TCGA-BH-A1F0-01	3:Ins:R:1	1.0	0.0
TCGA-BH-A1F0-01	3:Ins:R:2	1.0	0.0
TCGA-BH-A1F0-01	3:Ins:R:3	1.0	0.0
TCGA-BH-A1F0-01	3:Ins:R:4	1.0	0.0
TCGA-BH-A1F0-01	3:Ins:R:5	1.0	0.0
TCGA-BH-A1F0-01	4:Ins:R:0	1.0	0.0
TCGA-BH-A1F0-01	4:Ins:R:1	1.0	0.0
TCGA-BH-A1F0-01	4:Ins:R:2	1.0	0.0
TCGA-BH-A1F0-01	4:Ins:R:3	1.0	0.0
TCGA-BH-A1F0-01	4:Ins:R:4	1.0	0.0
TCGA-BH-A1F0-01	4:Ins:R:5	1.0	0.0
TCGA-BH-A1F0-01	5:Ins:R:0	1.0	0.0
TCGA-BH-A1F0-01	5:Ins:R:1	1.0	0.0
TCGA-BH-A1F0-01	5:Ins:R:2	1.0	0.0
TCGA-BH-A1F0-01	5:Ins:R:3	1.0	0.0
TCGA-BH-A1F0-01	5:Ins:R:4	1.0	0.0
TCGA-BH-A1F0-01	5:Ins:R:5	1.0	0.0
TCGA-BH-A1F0-01	2:Del:M:1	1.0	0.0
TCGA-BH-A1F0-01	3:Del:M:1	1.0	0.0
TCGA-BH-A1F0-01	3:Del:M:2	1.0	0.0
TCGA-BH-A1F0-01	4:Del:M:1	1.0	0.0
TCGA-BH-A1F0-01	4:Del:M:2	1.0	0.0
TCGA-BH-A1F0-01	4:Del:M:3	1.0	0.0
TCGA-BH-A1F0-01	5:Del:M:1	1.0	0.0
TCGA-BH-A1F0-01	5:Del:M:2	1.0	0.0
TCGA-BH-A1F0-01	5:Del:M:3	1.0	0.0
TCGA-BH-A1F0-01	5:Del:M:4	1.0	0.0
TCGA-BH-A1F0-01	5:Del:M:5	1.0	0.0
TCGA-BH-A1F2-01	1:Del:C:0	0.0	1.0
TCGA-BH-A1F2-01	1:Del:C:1	0.0	1.0
TCGA-BH-A1F2-01	1:Del:C:2	0.0	1.0
TCGA-BH-A1F2-01	1:Del:C:3	0.0	1.0
TCGA-BH-A1F2-01	1:Del:C:4	0.0	1.0
TCGA-BH-A1F2-01	1:Del:C:5	0.0	1.0
TCGA-BH-A1F2-01	1:Del:T:0	0.0	1.0
TCGA-BH-A1F2-01	1:Del:T:1	0.0	1.0
TCGA-BH-A1F2-01	1:Del:T:2	0.0	1.0
TCGA-BH-A1F2-01	1:Del:T:3	0.0	1.0
TCGA-BH-A1F2-01	1:Del:T:4	0.0	1.0
TCGA-BH-A1F2-01	1:Del:T:5	0.0	1.0
TCGA-BH-A1F2-01	1:Ins:C:0	0.0	1.0
TCGA-BH-A1F2-01	1:Ins:C:1	0.0	1.0
TCGA-BH-A1F2-01	1:Ins:C:2	0.0	1.0
TCGA-BH-A1F2-01	1:Ins:C:3	0.0	1.0
TCGA-BH-A1F2-01	1:Ins:C:4	0.0	1.0
TCGA-BH-A1F2-01	1:Ins:C:5	0.0	1.0
TCGA-BH-A1F2-01	1:Ins:T:0	0.0	1.0
TCGA-BH-A1F2-01	1:Ins:T:1	0.0	1.0
TCGA-BH-A1F2-01	1:Ins:T:2	0.0	1.0
TCGA-BH-A1F2-01	1:Ins:T:3	0.0	1.0
TCGA-BH-A1F2-01	1:Ins:T:4	0.0	1.0
TCGA-BH-A1F2-01	1:Ins:T:5	0.0	1.0
TCGA-BH-A1F2-01	2:Del:R:0	0.0	1.0
TCGA-BH-A1F2-01	2:Del:R:1	0.0	1.0
TCGA-BH-A1F2-01	2:Del:R:2	0.0	1.0
TCGA-BH-A1F2-01	2:Del:R:3	0.0	1.0
TCGA-BH-A1F2-01	2:Del:R:4	0.0	1.0
TCGA-BH-A1F2-01	2:Del:R:5	0.0	1.0
TCGA-BH-A1F2-01	3:Del:R:0	0.0	1.0
TCGA-BH-A1F2-01	3:Del:R:1	0.0	1.0
TCGA-BH-A1F2-01	3:Del:R:2	0.0	1.0
TCGA-BH-A1F2-01	3:Del:R:3	0.0	1.0
TCGA-BH-A1F2-01	3:Del:R:4	0.0	1.0
TCGA-BH-A1F2-01	3:Del:R:5	0.0	1.0
TCGA-BH-A1F2-01	4:Del:R:0	0.0	1.0
TCGA-BH-A1F2-01	4:Del:R:1	0.0	1.0
TCGA-BH-A1F2-01	4:Del:R:2	0.0	1.0
TCGA-BH-A1F2-01	4:Del:R:3	0.0	1.0
TCGA-BH-A1F2-01	4:Del:R:4	0.0	1.0
TCGA-BH-A1F2-01	4:Del:R:5	0.0	1.0
TCGA-BH-A1F2-01	5:Del:R:0	0.0	1.0
TCGA-BH-A1F2-01	5:Del:R:1	0.0	1.0
TCGA-BH-A1F2-01	5:Del:R:2	0.0	1.0
TCGA-BH-A1F2-01	5:Del:R:3	0.0	1.0
TCGA-BH-A1F2-01	5:Del:R:4	0.0	1.0
TCGA-BH-A1F2-01	5:Del:R:5	0.0	1.0
TCGA-BH-A1F2-01	2:Ins:R:0	0.0	1.0
TCGA-BH-A1F2-01	2:Ins:R:1	0.0	1.0
TCGA-BH-A1F2-01	2:Ins:R:2	0.0	1.0
TCGA-BH-A1F2-01	2:Ins:R:3	0.0	1.0
TCGA-BH-A1F2-01	2:Ins:R:4	0.0	1.0
TCGA-BH-A1F2-01	2:Ins:R:5	0.0	1.0
TCGA-BH-A1F2-01	3:Ins:R:0	0.0	1.0
TCGA-BH-A1F2-01	3:Ins:R:1	0.0	1.0
TCGA-BH-A1F2-01	3:Ins:R:2	0.0	1.0
TCGA-BH-A1F2-01	3:Ins:R:3	0.0	1.0
TCGA-BH-A1F2-01	3:Ins:R:4	0.0	1.0
TCGA-BH-A1F2-01	3:Ins:R:5	0.0	1.0
TCGA-BH-A1F2-01	4:Ins:R:0	0.0	1.0
TCGA-BH-A1F2-01	4:Ins:R:1	0.0	1.0
TCGA-BH-A1F2-01	4:Ins:R:2	0.0	1.0
TCGA-BH-A1F2-01	4:Ins:R:3	0.0	1.0
TCGA-BH-A1F2-01	4:Ins:R:4	0.0	1.0
TCGA-BH-A1F2-01	4:Ins:R:5	0.0	1.0
TCGA-BH-A1F2-01	5:Ins:R:0	0.0	1.0
TCGA-BH-A1F2-01	5:Ins:R:1	0.0	1.0
TCGA-BH-A1F2-01	5:Ins:R:2	0.0	1.0
TCGA-BH-A1F2-01	5:Ins:R:3	0.0	1.0
TCGA-BH-A1F2-01	5:Ins:R:4	0.0	1.0
TCGA-BH-A1F2-01	5:Ins:R:5	0.0	1.0
TCGA-BH-A1F2-01	2:Del:M:1	0.0	1.0
TCGA-BH-A1F2-01	3:Del:M:1	0.0	1.0
TCGA-BH-A1F2-01	3:Del:M:2	0.0	1.0
TCGA-BH-A1F2-01	4:Del:M:1	0.0	1.0
TCGA-BH-A1F2-01	4:Del:M:2	0.0	1.0
TCGA-BH-A1F2-01	4:Del:M:3	0.0	1.0
TCGA-BH-A1F2-01	5:Del:M:1	0.0	1.0
TCGA-BH-A1F2-01	5:Del:M:2	0.0	1.0
TCGA-BH-A1F2-01	5:Del:M:3	0.0	1.0
TCGA-BH-A1F2-01	5:Del:M:4	0.0	1.0
TCGA-BH-A1F2-01	5:Del:M:5	0.0	1.0
TCGA-BH-A1F5-01	1:Del:C:0	1.0	0.0
TCGA-BH-A1F5-01	1:Del:C:1	1.0	0.0
TCGA-BH-A1F5-01	1:Del:C:2	1.0	0.0
TCGA-BH-A1F5-01	1:Del:C:3	1.0	0.0
TCGA-BH-A1F5-01	1:Del:C:4	1.0	0.0
TCGA-BH-A1F5-01	1:Del:C:5	1.0	0.0
TCGA-BH-A1F5-01	1:Del:T:0	1.0	0.0
TCGA-BH-A1F5-01	1:Del:T:1	1.0	0.0
TCGA-BH-A1F5-01	1:Del:T:2	1.0	0.0
TCGA-BH-A1F5-01	1:Del:T:3	1.0	0.0
TCGA-BH-A1F5-01	1:Del:T:4	1.0	0.0
TCGA-BH-A1F5-01	1:Del:T:5	1.0	0.0
TCGA-BH-A1F5-01	1:Ins:C:0	1.0	0.0
TCGA-BH-A1F5-01	1:Ins:C:1	1.0	0.0
TCGA-BH-A1F5-01	1:Ins:C:2	1.0	0.0
TCGA-BH-A1F5-01	1:Ins:C:3	1.0	0.0
TCGA-BH-A1F5-01	1:Ins:C:4	1.0	0.0
TCGA-BH-A1F5-01	1:Ins:C:5	1.0	0.0
TCGA-BH-A1F5-01	1:Ins:T:0	1.0	0.0
TCGA-BH-A1F5-01	1:Ins:T:1	1.0	0.0
TCGA-BH-A1F5-01	1:Ins:T:2	1.0	0.0
TCGA-BH-A1F5-01	1:Ins:T:3	1.0	0.0
TCGA-BH-A1F5-01	1:Ins:T:4	1.0	0.0
TCGA-BH-A1F5-01	1:Ins:T:5	1.0	0.0
TCGA-BH-A1F5-01	2:Del:R:0	1.0	0.0
TCGA-BH-A1F5-01	2:Del:R:1	1.0	0.0
TCGA-BH-A1F5-01	2:Del:R:2	1.0	0.0
TCGA-BH-A1F5-01	2:Del:R:3	1.0	0.0
TCGA-BH-A1F5-01	2:Del:R:4	1.0	0.0
TCGA-BH-A1F5-01	2:Del:R:5	1.0	0.0
TCGA-BH-A1F5-01	3:Del:R:0	1.0	0.0
TCGA-BH-A1F5-01	3:Del:R:1	1.0	0.0
TCGA-BH-A1F5-01	3:Del:R:2	1.0	0.0
TCGA-BH-A1F5-01	3:Del:R:3	1.0	0.0
TCGA-BH-A1F5-01	3:Del:R:4	1.0	0.0
TCGA-BH-A1F5-01	3:Del:R:5	1.0	0.0
TCGA-BH-A1F5-01	4:Del:R:0	1.0	0.0
TCGA-BH-A1F5-01	4:Del:R:1	1.0	0.0
TCGA-BH-A1F5-01	4:Del:R:2	1.0	0.0
TCGA-BH-A1F5-01	4:Del:R:3	1.0	0.0
TCGA-BH-A1F5-01	4:Del:R:4	1.0	0.0
TCGA-BH-A1F5-01	4:Del:R:5	1.0	0.0
TCGA-BH-A1F5-01	5:Del:R:0	1.0	0.0
TCGA-BH-A1F5-01	5:Del:R:1	1.0	0.0
TCGA-BH-A1F5-01	5:Del:R:2	1.0	0.0
TCGA-BH-A1F5-01	5:Del:R:3	1.0	0.0
